,Open,High,Low,Close,Volume,VWAP
2024-12-03 11:00:00,240.9499053955078,241.22000122070312,240.85000610351562,241.19000244140625,811356,240.37354396413417
2024-12-03 11:15:00,241.3300018310547,241.33999633789062,240.80999755859375,240.94000244140625,738498,240.41229421296933
2024-12-03 11:30:00,241.22000122070312,241.38999938964844,240.98199462890625,241.3300018310547,933822,240.46936793010676
2024-12-03 11:45:00,241.41000366210938,241.53799438476562,241.19500732421875,241.22000122070312,907845,240.52302651185428
2024-12-03 12:00:00,241.41000366210938,241.63499450683594,241.36000061035156,241.41000366210938,684996,240.56608815266273
2024-12-03 12:15:00,241.26499938964844,241.5500030517578,241.2100067138672,241.41000366210938,626029,240.5990182712484
2024-12-03 12:30:00,241.49000549316406,241.52000427246094,241.14500427246094,241.26499938964844,624087,240.6262611386297
2024-12-03 12:45:00,241.66859436035156,241.6999053955078,241.49000549316406,241.4949951171875,526184,240.6555337947762
2024-12-03 13:00:00,241.33999633789062,241.69790649414062,241.3300018310547,241.66009521484375,493862,240.68141851755925
2024-12-03 13:15:00,241.4199981689453,241.66000366210938,241.32000732421875,241.34500122070312,513411,240.70332101909432
2024-12-03 13:30:00,241.6649932861328,241.82000732421875,241.34500122070312,241.4199981689453,747202,240.73652059907403
2024-12-03 13:45:00,241.72500610351562,241.7949981689453,241.58120727539062,241.66000366210938,478404,240.76018689600184
2024-12-03 14:00:00,241.97500610351562,242.06500244140625,241.6699981689453,241.72500610351562,1105558,240.818329252669
2024-12-03 14:15:00,242.14999389648438,242.1699981689453,241.76499938964844,241.97900390625,980497,240.87182577828023
2024-12-03 14:30:00,242.11830139160156,242.22500610351562,242.05999755859375,242.15499877929688,781393,240.91728326584035
2024-12-03 14:45:00,242.3800048828125,242.4600067138672,242.07000732421875,242.11500549316406,869072,240.96678572989669
2024-12-03 15:00:00,241.94009399414062,242.3800048828125,241.91000366210938,242.3800048828125,834494,241.01118438220553
2024-12-03 15:15:00,242.05320739746094,242.11000061035156,241.85000610351562,241.94000244140625,789520,241.04209248908015
2024-12-03 15:30:00,242.35000610351562,242.39990234375,242.05999755859375,242.05999755859375,905636,241.08256479190254
2024-12-03 15:45:00,242.6300048828125,242.7550048828125,242.14999389648438,242.33999633789062,2798697,241.21521859424445
2024-12-04 09:30:00,243.02000427246094,243.75599670410156,242.50999450683594,242.8800048828125,3317972,243.04866536458337
2024-12-04 09:45:00,243.57000732421875,243.8800048828125,243.02000427246094,243.05499267578125,1612139,243.13684659081625
2024-12-04 10:00:00,243.5500030517578,244.10499572753906,243.14999389648438,243.5399932861328,2150840,243.2770215323981
2024-12-04 10:15:00,243.4499969482422,243.6699981689453,243.24000549316406,243.57000732421875,1328914,243.31120337090042
2024-12-04 10:30:00,243.39999389648438,243.69000244140625,243.27000427246094,243.44000244140625,925880,243.32662187063937
2024-12-04 10:45:00,243.46499633789062,243.6300048828125,243.17999267578125,243.39999389648438,902553,243.33338408737117
2024-12-04 11:00:00,243.35000610351562,243.82000732421875,243.27999877929688,243.47000122070312,733040,243.34607553712038
2024-12-04 11:15:00,242.90499877929688,243.38999938964844,242.85000610351562,243.33999633789062,914791,243.33432010059428
2024-12-04 11:30:00,242.14999389648438,242.90989685058594,242.11000061035156,242.90499877929688,1669540,243.24900742751467
2024-12-04 11:45:00,242.5,242.60000610351562,242.14999389648438,242.15480041503906,3432983,243.05756003558557
2024-12-04 12:00:00,242.06500244140625,242.48500061035156,241.9199981689453,242.47999572753906,931099,243.01793780023937
2024-12-04 12:15:00,242.03990173339844,242.17999267578125,241.25,242.0500030517578,1149792,242.9461104021369
2024-12-04 12:30:00,241.94500732421875,242.16000366210938,241.63999938964844,242.0399932861328,599157,242.9156648494768
2024-12-04 12:45:00,242.3686981201172,242.5,241.94000244140625,241.9550018310547,604840,242.89227512082033
2024-12-04 13:00:00,242.3350067138672,242.4868927001953,242.2633056640625,242.36500549316406,512069,242.87945121683202
2024-12-04 13:15:00,242.25869750976562,242.50999450683594,242.2100067138672,242.33999633789062,473834,242.8677249958385
2024-12-04 13:30:00,242.1199951171875,242.28500366210938,241.92999267578125,242.24000549316406,520062,242.85062660864537
2024-12-04 13:45:00,242.50999450683594,242.8800048828125,242.139892578125,242.139892578125,676598,242.83664547746366
2024-12-04 14:00:00,242.8300018310547,242.89999389648438,242.38999938964844,242.52499389648438,1325091,242.82373792543842
2024-12-04 14:15:00,243.07000732421875,243.17640686035156,242.82000732421875,242.83999633789062,533701,242.82640989350045
2024-12-04 14:30:00,242.8699951171875,243.125,242.77999877929688,243.05999755859375,597925,242.83029613933184
2024-12-04 14:45:00,242.91009521484375,243.0,242.82000732421875,242.8800048828125,925717,242.83279356461327
2024-12-04 15:00:00,242.93499755859375,243.0,242.8300018310547,242.91000366210938,612677,242.83465911171913
2024-12-04 15:15:00,242.98500061035156,243.0500030517578,242.88499450683594,242.92999267578125,615331,242.83739486820733
2024-12-04 15:30:00,243.0749969482422,243.19000244140625,242.85000610351562,242.98500061035156,877650,242.84276366921566
2024-12-04 15:45:00,243.02000427246094,243.5399932861328,242.8260955810547,243.0749969482422,2860887,242.87102094182254
2024-12-05 09:30:00,243.1501007080078,244.5399932861328,242.71279907226562,244.0500030517578,4036529,243.7675984700521
2024-12-05 09:45:00,243.5,243.52000427246094,243.0,243.15499877929688,1587530,243.6144368950681
2024-12-05 10:00:00,243.1199951171875,243.57000732421875,243.0500030517578,243.4550018310547,1528855,243.5596985059376
2024-12-05 10:15:00,242.92999267578125,243.2050018310547,242.77000427246094,243.1199951171875,1136483,243.48730497160042
2024-12-05 10:30:00,242.9199981689453,243.0800018310547,242.6699981689453,242.92999267578125,900349,243.429111418845
2024-12-05 10:45:00,242.35000610351562,242.97000122070312,242.24000549316406,242.91000366210938,1116909,243.35082208222673
2024-12-05 11:00:00,242.59500122070312,242.77000427246094,242.22999572753906,242.3699951171875,911778,243.27814947986752
2024-12-05 11:15:00,242.5500030517578,242.75999450683594,242.47000122070312,242.60000610351562,668548,243.24057142784432
2024-12-05 11:30:00,242.4600067138672,242.5850067138672,242.3300018310547,242.5449981689453,1834411,243.13978230371418
2024-12-05 11:45:00,242.6300048828125,242.66990661621094,242.30999755859375,242.47000122070312,607088,243.11196766901827
2024-12-05 12:00:00,243.1884002685547,243.25050354003906,242.4600067138672,242.625,841259,243.0934749446297
2024-12-05 12:15:00,243.36000061035156,243.40989685058594,243.11090087890625,243.18499755859375,979684,243.1020764620141
2024-12-05 12:30:00,243.0800018310547,243.3699951171875,243.02999877929688,243.35830688476562,754661,243.10880384322328
2024-12-05 12:45:00,242.88999938964844,243.2449951171875,242.7899932861328,243.08999633789062,835339,243.1056421535403
2024-12-05 13:00:00,243.11500549316406,243.13999938964844,242.85000610351562,242.88999938964844,640414,243.100567558386
2024-12-05 13:15:00,242.88499450683594,243.25,242.61000061035156,243.11000061035156,742821,243.09627256958092
2024-12-05 13:30:00,243.1300048828125,243.32269287109375,242.83999633789062,242.88999938964844,768749,243.0932306527494
2024-12-05 13:45:00,243.21499633789062,243.25999450683594,242.9499969482422,243.1300048828125,436055,243.09366185965996
2024-12-05 14:00:00,243.54010009765625,243.58999633789062,243.0,243.2299041748047,710878,243.09973177408366
2024-12-05 14:15:00,243.27999877929688,243.69000244140625,243.25999450683594,243.5449981689453,597910,243.11074694007266
2024-12-05 14:30:00,243.07989501953125,243.36000061035156,242.97000122070312,243.28500366210938,1073555,243.11520262824297
2024-12-05 14:45:00,243.11500549316406,243.12989807128906,242.97999572753906,243.07249450683594,427136,243.11419821776187
2024-12-05 15:00:00,242.99000549316406,243.27000427246094,242.88999938964844,243.1199951171875,728317,243.1135614533747
2024-12-05 15:15:00,242.9058074951172,243.02000427246094,242.7449951171875,242.99000549316406,840463,243.10692005061972
2024-12-05 15:30:00,242.92999267578125,242.9969024658203,242.72999572753906,242.90499877929688,956365,243.09836261905343
2024-12-05 15:45:00,243.0800018310547,243.0800018310547,242.1300048828125,242.9239959716797,3540973,243.05143407361822
2024-12-06 09:30:00,243.0800018310547,243.13999938964844,242.0800018310547,242.8699951171875,2750745,242.69666544596353
2024-12-06 09:45:00,243.63999938964844,244.1999969482422,243.07000732421875,243.0800018310547,2274809,243.03766205084412
2024-12-06 10:00:00,244.1699981689453,244.6300048828125,243.58999633789062,243.69000244140625,1567973,243.2593768698145
2024-12-06 10:15:00,243.44000244140625,244.30999755859375,243.0399932861328,244.17999267578125,1303920,243.35579098304186
2024-12-06 10:30:00,243.6300048828125,243.74000549316406,243.4199981689453,243.4499969482422,740144,243.37129000384098
2024-12-06 10:45:00,243.59860229492188,243.66000366210938,243.27499389648438,243.63999938964844,775329,243.38395079655004
2024-12-06 11:00:00,243.69000244140625,244.10000610351562,243.59500122070312,243.60000610351562,830663,243.4148508431899
2024-12-06 11:15:00,243.58200073242188,243.88290405273438,243.50999450683594,243.6999969482422,727361,243.43359889856833
2024-12-06 11:30:00,243.69000244140625,243.83999633789062,243.57000732421875,243.5800018310547,571394,243.44497180446243
2024-12-06 11:45:00,243.64999389648438,243.75,243.63499450683594,243.69479370117188,658298,243.458368599814
2024-12-06 12:00:00,243.32000732421875,243.7299041748047,243.2100067138672,243.66000366210938,883038,243.46342616672692
2024-12-06 12:15:00,243.60000610351562,243.72999572753906,243.32000732421875,243.32000732421875,530478,243.46316291629967
2024-12-06 12:30:00,243.0,243.61500549316406,242.94000244140625,243.58999633789062,852867,243.45835859224908
2024-12-06 12:45:00,243.07000732421875,243.18980407714844,242.94000244140625,243.0,547954,243.44321037384282
2024-12-06 13:00:00,243.19500732421875,243.25990295410156,242.94000244140625,243.0500030517578,470563,243.4322737695008
2024-12-06 13:15:00,243.26409912109375,243.35499572753906,243.1405029296875,243.22000122070312,444536,243.42686642203324
2024-12-06 13:30:00,243.33999633789062,243.3699951171875,243.0399932861328,243.25999450683594,453262,243.4212353095314
2024-12-06 13:45:00,243.625,243.63999938964844,243.27999877929688,243.34860229492188,518596,243.42128536863538
2024-12-06 14:00:00,243.41409301757812,243.6300048828125,243.10000610351562,243.625,666635,243.42243831868586
2024-12-06 14:15:00,243.16270446777344,243.52999877929688,243.125,243.4149932861328,795919,243.4195876525525
2024-12-06 14:30:00,243.0399932861328,243.1999969482422,242.91200256347656,243.16000366210938,1633751,243.39271661812387
2024-12-06 14:45:00,242.96009826660156,243.27999877929688,242.9600067138672,243.02569580078125,576493,243.3841945093837
2024-12-06 15:00:00,243.2449951171875,243.3300018310547,242.87010192871094,242.9499969482422,643231,243.3740642854716
2024-12-06 15:15:00,243.0500030517578,243.39999389648438,242.9949951171875,243.25,678016,243.36913869464738
2024-12-06 15:30:00,242.97999572753906,243.14999389648438,242.92039489746094,243.0500030517578,816857,243.35730606396862
2024-12-06 15:45:00,242.86000061035156,243.03790283203125,242.1999969482422,242.99000549316406,3768679,243.26983002881389
2024-12-09 09:30:00,243.27000427246094,243.36000061035156,241.75999450683594,241.8300018310547,2656262,242.31666564941406
2024-12-09 09:45:00,243.92999267578125,244.1497039794922,243.2550048828125,243.2550048828125,1739059,242.80592960253273
2024-12-09 10:00:00,244.4149932861328,244.72000122070312,243.76100158691406,243.9199981689453,1493941,243.1427394309354
2024-12-09 10:15:00,244.50999450683594,244.66000366210938,244.0200958251953,244.4499969482422,874024,243.30220483191704
2024-12-09 10:30:00,245.24000549316406,245.36000061035156,244.4199981689453,244.47999572753906,2151294,243.652395205349
2024-12-09 10:45:00,246.0399932861328,246.27999877929688,245.0399932861328,245.22999572753906,1919014,243.9826231265339
2024-12-09 11:00:00,246.8699951171875,246.97909545898438,246.0019989013672,246.02999877929688,1915272,244.33632764941333
2024-12-09 11:15:00,246.47000122070312,247.23880004882812,246.32000732421875,247.05859375,1899596,244.66521133998305
2024-12-09 11:30:00,246.41000366210938,247.0500030517578,246.30999755859375,246.48500061035156,1100578,244.80146694360653
2024-12-09 11:45:00,246.88999938964844,247.11000061035156,246.3300018310547,246.41000366210938,968628,244.90664041923884
2024-12-09 12:00:00,247.13999938964844,247.19000244140625,246.5800018310547,246.8699951171875,809633,244.99779517676427
2024-12-09 12:15:00,246.79029846191406,247.24000549316406,246.7050018310547,247.14999389648438,860139,245.09293688977294
2024-12-09 12:30:00,246.7050018310547,247.01510620117188,246.44000244140625,246.8249969482422,612467,245.14667624222852
2024-12-09 12:45:00,246.218994140625,246.89999389648438,245.7100067138672,246.6999969482422,1288290,245.2285899142757
2024-12-09 13:00:00,246.47000122070312,246.58999633789062,246.08999633789062,246.25,673417,245.2633314323484
2024-12-09 13:15:00,246.9053955078125,247.00999450683594,246.4600067138672,246.47000122070312,641044,245.30438097697532
2024-12-09 13:30:00,246.52999877929688,246.88999938964844,246.3800048828125,246.88999938964844,574101,245.3410278556984
2024-12-09 13:45:00,246.73500061035156,246.83700561523438,246.4199981689453,246.57000732421875,530377,245.37064432630297
2024-12-09 14:00:00,246.27000427246094,246.75,246.25999450683594,246.72999572753906,490230,245.3962015743162
2024-12-09 14:15:00,246.09500122070312,246.43499755859375,246.05999755859375,246.27499389648438,515685,245.4149139303371
2024-12-09 14:30:00,246.16000366210938,246.32989501953125,245.89999389648438,246.09500122070312,604329,245.43214569310118
2024-12-09 14:45:00,246.42660522460938,246.47999572753906,246.08999633789062,246.14999389648438,593739,245.45140022076828
2024-12-09 15:00:00,246.42999267578125,246.5,246.2100067138672,246.4250030517578,602778,245.47329953508682
2024-12-09 15:15:00,246.75999450683594,246.77999877929688,246.3000030517578,246.44000244140625,835353,245.5060605253669
2024-12-09 15:30:00,246.57550048828125,247.08999633789062,246.55999755859375,246.77999877929688,1150000,245.56059028847721
2024-12-09 15:45:00,246.80999755859375,247.0,246.11000061035156,246.57000732421875,4095539,245.69014115468602
2024-12-10 09:30:00,246.9864959716797,247.6501007080078,245.80999755859375,246.9499969482422,4270797,246.8033650716146
2024-12-10 09:45:00,247.65499877929688,247.78709411621094,246.88999938964844,246.97999572753906,1583766,246.91580994175493
2024-12-10 10:00:00,247.08990478515625,247.67999267578125,246.6999969482422,247.63999938964844,1115210,246.98368258421178
2024-12-10 10:15:00,246.72999572753906,247.30999755859375,246.60000610351562,247.0800018310547,999524,246.98531130155217
2024-12-10 10:30:00,246.30499267578125,246.9199981689453,246.27000427246094,246.73500061035156,1023754,246.94619148246895
2024-12-10 10:45:00,245.8885040283203,246.4600067138672,245.8300018310547,246.30499267578125,1078415,246.86611366588377
2024-12-10 11:00:00,245.75010681152344,246.25999450683594,245.57000732421875,245.88499450683594,862005,246.79033847630194
2024-12-10 11:15:00,245.6699981689453,245.875,245.3419952392578,245.75999450683594,880888,246.70598472519617
2024-12-10 11:30:00,246.3800048828125,246.44000244140625,245.61000061035156,245.6699981689453,810592,246.65466409085323
2024-12-10 11:45:00,246.39999389648438,246.5399932861328,246.1999969482422,246.3699951171875,532740,246.64313816665947
2024-12-10 12:00:00,246.62069702148438,246.91000366210938,246.39999389648438,246.39999389648438,600834,246.6399441027183
2024-12-10 12:15:00,247.07000732421875,247.17999267578125,246.58999633789062,246.63999938964844,724861,246.64812117395695
2024-12-10 12:30:00,247.17750549316406,247.32000732421875,246.97000122070312,247.05999755859375,468996,246.66281762272837
2024-12-10 12:45:00,246.85000610351562,247.24000549316406,246.7801055908203,247.1999969482422,450053,246.6748137800793
2024-12-10 13:00:00,246.77499389648438,247.02999877929688,246.72000122070312,246.85130310058594,462130,246.68041504985484
2024-12-10 13:15:00,247.40660095214844,247.4783935546875,246.77000427246094,246.77000427246094,779180,246.6956636442935
2024-12-10 13:30:00,247.58999633789062,247.7100067138672,247.35000610351562,247.40499877929688,589195,246.72276518906776
2024-12-10 13:45:00,247.6116943359375,247.77999877929688,247.5500030517578,247.60000610351562,523565,246.7499089679368
2024-12-10 14:00:00,247.79769897460938,247.8000030517578,247.55999755859375,247.6199951171875,596810,246.77950310822678
2024-12-10 14:15:00,247.42999267578125,247.7949981689453,247.3699951171875,247.7949981689453,616732,246.80791196276195
2024-12-10 14:30:00,247.59500122070312,247.6490020751953,247.41000366210938,247.42999267578125,684209,246.83187744563804
2024-12-10 14:45:00,248.02999877929688,248.08999633789062,247.58009338378906,247.59500122070312,1181354,246.88421910176436
2024-12-10 15:00:00,247.7899932861328,248.2100067138672,247.52000427246094,248.02999877929688,1405431,246.94967121610375
2024-12-10 15:15:00,247.72000122070312,247.8300018310547,247.5,247.79400634765625,867460,246.97813789387655
2024-12-10 15:30:00,247.8498992919922,248.07000732421875,247.63999938964844,247.72500610351562,1043167,247.01414013464168
2024-12-10 15:45:00,247.8000030517578,247.90989685058594,247.3699951171875,247.85000610351562,2564635,247.08093603185645
2024-12-11 09:30:00,249.27000427246094,249.47000122070312,247.64999389648438,247.94500732421875,3975913,248.3550008138021
2024-12-11 09:45:00,249.30499267578125,249.8000030517578,249.10000610351562,249.29159545898438,1922544,248.69469588138801
2024-12-11 10:00:00,249.67999267578125,249.99000549316406,249.1300048828125,249.30499267578125,1367011,248.8415117099187
2024-12-11 10:15:00,249.42999267578125,249.92999267578125,249.35000610351562,249.68170166015625,1101900,248.94849527013164
2024-12-11 10:30:00,249.65499877929688,250.1999969482422,249.39500427246094,249.42999267578125,2365825,249.1086319824089
2024-12-11 10:45:00,250.1405029296875,250.1999969482422,249.63499450683594,249.65499877929688,931217,249.16622144727955
2024-12-11 11:00:00,250.2498016357422,250.8000030517578,249.92999267578125,250.14999389648438,1647785,249.30573505566906
2024-12-11 11:15:00,250.44000244140625,250.64999389648438,249.99000549316406,250.2449951171875,1639280,249.41419788200102
2024-12-11 11:30:00,249.625,250.4199981689453,249.57000732421875,250.4199981689453,902012,249.45530408245287
2024-12-11 11:45:00,249.50999450683594,249.89610290527344,249.33999633789062,249.61500549316406,622812,249.46141758533844
2024-12-11 12:00:00,249.58599853515625,249.77999877929688,249.38999938964844,249.52000427246094,729298,249.46573754846935
2024-12-11 12:15:00,249.681396484375,249.83999633789062,249.5399932861328,249.5800018310547,538561,249.4714312669036
2024-12-11 12:30:00,249.47999572753906,249.77999877929688,249.3699951171875,249.67999267578125,448854,249.47484989385194
2024-12-11 12:45:00,249.22500610351562,249.48500061035156,249.08999633789062,249.48500061035156,535195,249.47137729814912
2024-12-11 13:00:00,249.19500732421875,249.47999572753906,249.1300048828125,249.22500610351562,574426,249.46563257995481
2024-12-11 13:15:00,249.10000610351562,249.25,248.97000122070312,249.2100067138672,475934,249.45787711865853
2024-12-11 13:30:00,249.0,249.1649932861328,248.8800048828125,249.08999633789062,505237,249.44759296673533
2024-12-11 13:45:00,248.37109375,248.99000549316406,248.35000610351562,248.99000549316406,1052031,249.4145110989119
2024-12-11 14:00:00,248.48570251464844,248.57000732421875,248.0863037109375,248.3800048828125,753559,249.3780406926357
2024-12-11 14:15:00,248.27999877929688,248.57989501953125,248.2100067138672,248.48500061035156,548791,249.35493645441858
2024-12-11 14:30:00,248.0399932861328,248.44000244140625,248.02999877929688,248.2801055908203,630819,249.32498276797543
2024-12-11 14:45:00,247.80999755859375,248.0749969482422,247.5800018310547,248.0435028076172,998057,249.2663554571934
2024-12-11 15:00:00,247.51499938964844,247.91990661621094,247.38999938964844,247.81500244140625,946970,249.20783926397294
2024-12-11 15:15:00,247.14999389648438,247.52499389648438,247.0500030517578,247.51499938964844,1127431,249.12889320767033
2024-12-11 15:30:00,246.91000366210938,247.16000366210938,246.7841033935547,247.13999938964844,1277229,249.03173884172327
2024-12-11 15:45:00,246.42999267578125,247.07000732421875,246.26010131835938,246.9149932861328,3969781,248.74478336871775
2024-12-12 09:30:00,246.07000732421875,247.5800018310547,245.67999267578125,246.94500732421875,4263693,246.73500061035156
2024-12-12 09:45:00,246.55999755859375,246.65499877929688,245.83999633789062,246.0500030517578,969849,246.6324599287448
2024-12-12 10:00:00,247.1300048828125,247.1300048828125,245.99000549316406,246.5800018310547,1225260,246.619979461516
2024-12-12 10:15:00,247.99000549316406,248.1199951171875,247.02000427246094,247.1199951171875,1274305,246.7518110576611
2024-12-12 10:30:00,247.99000549316406,248.57000732421875,247.97999572753906,247.99000549316406,1960219,247.0406251018466
2024-12-12 10:45:00,248.0399932861328,248.3699951171875,247.87210083007812,247.98829650878906,995747,247.13715036108638
2024-12-12 11:00:00,247.88999938964844,248.2012939453125,247.66000366210938,248.0500030517578,1173419,247.21957742024415
2024-12-12 11:15:00,248.4709930419922,248.59959411621094,247.82000732421875,247.89999389648438,668653,247.26690467508206
2024-12-12 11:30:00,248.25999450683594,248.54989624023438,248.13999938964844,248.47999572753906,418526,247.30320130666257
2024-12-12 11:45:00,248.1903076171875,248.3699951171875,248.0886993408203,248.25,437366,247.33368420421613
2024-12-12 12:00:00,248.27699279785156,248.36000061035156,247.99000549316406,248.19000244140625,640808,247.372345007617
2024-12-12 12:15:00,248.09280395507812,248.42649841308594,248.05999755859375,248.2899932861328,570422,247.40698407821387
2024-12-12 12:30:00,248.22000122070312,248.24070739746094,247.63999938964844,248.08999633789062,597288,247.4299097563656
2024-12-12 12:45:00,248.5500030517578,248.5500030517578,248.10130310058594,248.22500610351562,418788,247.45303443337698
2024-12-12 13:00:00,248.6511993408203,248.74000549316406,248.33999633789062,248.5399932861328,488854,247.486032021958
2024-12-12 13:15:00,248.52999877929688,248.74000549316406,248.47000122070312,248.64999389648438,522306,247.52165671162922
2024-12-12 13:30:00,248.5050048828125,248.64999389648438,248.47000122070312,248.52000427246094,387805,247.5450210042591
2024-12-12 13:45:00,248.5236053466797,248.60000610351562,248.42100524902344,248.50250244140625,431885,247.56885715147405
2024-12-12 14:00:00,248.4499969482422,248.74000549316406,248.4199981689453,248.52090454101562,497099,247.5963255823643
2024-12-12 14:15:00,248.02000427246094,248.5050048828125,248.0,248.46119689941406,657358,247.62197510255498
2024-12-12 14:30:00,247.96499633789062,248.2100067138672,247.8000030517578,248.01499938964844,429352,247.63069258492112
2024-12-12 14:45:00,247.93499755859375,248.12989807128906,247.8800048828125,247.95010375976562,381257,247.63768468449692
2024-12-12 15:00:00,247.58999633789062,247.94500732421875,247.4499969482422,247.9199981689453,541178,247.64131893608283
2024-12-12 15:15:00,247.75,247.87989807128906,247.5800018310547,247.5850067138672,575927,247.6424500808327
2024-12-12 15:30:00,247.9199981689453,248.12989807128906,247.74000549316406,247.75999450683594,656035,247.6497025518968
2024-12-12 15:45:00,247.9499969482422,248.1999969482422,247.9149932861328,247.9149932861328,2018186,247.68104248748185
2024-12-13 09:30:00,248.96240234375,249.2902069091797,247.6999969482422,247.8800048828125,3024502,248.29006958007812
2024-12-13 09:45:00,248.3699951171875,249.07589721679688,248.14010620117188,248.98500061035156,1364409,248.42797387784296
2024-12-13 10:00:00,247.73899841308594,248.38999938964844,247.55999755859375,248.3699951171875,1244824,248.35697759913506
2024-12-13 10:15:00,247.5500030517578,247.8498992919922,247.35000610351562,247.74000549316406,963994,248.25318974860411
2024-12-13 10:30:00,247.35000610351562,247.9499969482422,247.10000610351562,247.5800018310547,880175,248.1696374005485
2024-12-13 10:45:00,247.23089599609375,247.6300048828125,246.9600067138672,247.3300018310547,906916,248.07629754270857
2024-12-13 11:00:00,246.6199951171875,247.30999755859375,246.5,247.24000549316406,1081427,247.95524509823917
2024-12-13 11:15:00,246.625,247.13999938964844,246.51510620117188,246.6300048828125,829774,247.85905553205333
2024-12-13 11:30:00,246.60000610351562,247.02999877929688,246.42999267578125,246.6199951171875,1112424,247.74538690058776
2024-12-13 11:45:00,246.72000122070312,246.7899932861328,246.41000366210938,246.60499572753906,584930,247.68960629633924
2024-12-13 12:00:00,246.35499572753906,246.72500610351562,246.3300018310547,246.7100067138672,580139,247.6387940442691
2024-12-13 12:15:00,246.4600067138672,246.58999633789062,246.24000549316406,246.35499572753906,439692,247.59676853197527
2024-12-13 12:30:00,246.60899353027344,246.8800048828125,246.33999633789062,246.47000122070312,522958,247.55684268747257
2024-12-13 12:45:00,246.5800018310547,246.77999877929688,246.47000122070312,246.60499572753906,753233,247.50737123048484
2024-12-13 13:00:00,246.76759338378906,246.89999389648438,246.55999755859375,246.5850067138672,635500,247.47221282113807
2024-12-13 13:15:00,247.19000244140625,247.25999450683594,246.72019958496094,246.75,517394,247.45337804678996
2024-12-13 13:30:00,247.59649658203125,247.6300048828125,247.16009521484375,247.1750030517578,635798,247.44817096208422
2024-12-13 13:45:00,247.85000610351562,247.8800048828125,247.57000732421875,247.58999633789062,472025,247.45478302808536
2024-12-13 14:00:00,247.6199951171875,248.01499938964844,247.5800018310547,247.84500122070312,636231,247.4680564342124
2024-12-13 14:15:00,247.91000366210938,247.94000244140625,247.610107421875,247.61500549316406,391996,247.47371278538736
2024-12-13 14:30:00,247.8249969482422,248.02999877929688,247.80499267578125,247.90499877929688,412452,247.48379133120935
2024-12-13 14:45:00,247.8699951171875,247.97000122070312,247.63999938964844,247.8249969482422,850448,247.49859079326137
2024-12-13 15:00:00,247.95989990234375,247.99000549316406,247.82000732421875,247.8699951171875,508588,247.50896621642985
2024-12-13 15:15:00,248.02000427246094,248.10000610351562,247.7801055908203,247.9499969482422,700930,247.5241519920339
2024-12-13 15:30:00,248.05999755859375,248.27999877929688,247.9499969482422,248.02000427246094,677607,247.54243154147517
2024-12-13 15:45:00,248.1300048828125,248.2987060546875,247.88999938964844,248.07000732421875,1842754,247.5868290179963
2024-12-16 09:30:00,249.6999969482422,250.0,247.64999389648438,248.0,3778383,248.54999796549478
2024-12-16 09:45:00,248.60499572753906,249.7899932861328,248.53500366210938,249.7100067138672,1279623,248.75112553442995
2024-12-16 10:00:00,249.14999389648438,249.22999572753906,248.49000549316406,248.61500549316406,1285872,248.7566408713447
2024-12-16 10:15:00,249.05999755859375,249.24000549316406,248.6999969482422,249.16000366210938,1543002,248.8107738315874
2024-12-16 10:30:00,249.2100067138672,249.47000122070312,248.82000732421875,249.02999877929688,610026,248.83201730679278
2024-12-16 10:45:00,249.3000030517578,249.4886932373047,249.1199951171875,249.2050018310547,873928,248.87297847680188
2024-12-16 11:00:00,249.88999938964844,249.9398956298828,249.1300048828125,249.3000030517578,972583,248.92785917501845
2024-12-16 11:15:00,249.6699981689453,249.9600067138672,249.6199951171875,249.89500427246094,834785,248.994857552929
2024-12-16 11:30:00,249.8800048828125,249.89999389648438,249.53500366210938,249.7100067138672,793573,249.0425937267478
2024-12-16 11:45:00,250.27499389648438,250.2899932861328,249.77999877929688,249.87139892578125,1825104,249.1666587543152
2024-12-16 12:00:00,250.10049438476562,250.3000030517578,249.77049255371094,250.27000427246094,705411,249.2127143911323
2024-12-16 12:15:00,250.05999755859375,250.22999572753906,249.86000061035156,250.11500549316406,642475,249.24901169729887
2024-12-16 12:30:00,250.63710021972656,250.64999389648438,250.05259704589844,250.05999755859375,899156,249.30534565998988
2024-12-16 12:45:00,251.28590393066406,251.37890625,250.5,250.64410400390625,1354787,249.42492288187094
2024-12-16 13:00:00,251.10009765625,251.2863006591797,250.75999450683594,251.2863006591797,877133,249.50583821206936
2024-12-16 13:15:00,251.11000061035156,251.27000427246094,250.9499969482422,251.10499572753906,610811,249.5576642861753
2024-12-16 13:30:00,251.1175994873047,251.1177978515625,250.5800018310547,251.08999633789062,742951,249.60957732663093
2024-12-16 13:45:00,250.86000061035156,251.2471923828125,250.85000610351562,251.1199951171875,632859,249.65526571064308
2024-12-16 14:00:00,251.1199951171875,251.1199951171875,250.72999572753906,250.86000061035156,725494,249.6984077634197
2024-12-16 14:15:00,250.8000946044922,251.2100067138672,250.8000030517578,251.125,828357,249.7495374754747
2024-12-16 14:30:00,250.94500732421875,250.95989990234375,250.67999267578125,250.80999755859375,632862,249.7796197541374
2024-12-16 14:45:00,250.80999755859375,251.0001983642578,250.7100067138672,250.94000244140625,1082616,249.83040096616853
2024-12-16 15:00:00,250.5,250.82000732421875,250.2100067138672,250.80999755859375,832727,249.8571600483826
